*   gOpenMol is using the QUANTA3.2 Display Parameters. (1996-04-04)
 211  0.9000  1.7000  0.4000 F  -0.2440  1.6500   1.20000   E OI1E 0.0       8
 212  0.9000  1.7000  0.4000 F  -0.2440  1.6500   1.20000   E OT1E 0.0       8
 213  0.9000  1.9000  0.4000 F  -0.2440  1.6500   1.20000   E OH2E 0.0       8
 220  0.9000  1.5500  0.2000 F  -0.0900  1.8300   1.70000   D N6RE 0.0       7
 221  0.9000  1.5500  0.2000 F  -0.0900  1.8300   1.20000   D NP2E 0.0       7
 489 -1.9000  0.9500  0.1000 F  -0.0450  1.468    1.00000   N DUM  0.0       
 490  0.4000  0.9500  0.1000 F  -0.0450  1.4680   1.00000   N PROT 0.0   
 491  0.9000  1.4000  0.2000 F  -0.1591  1.6000  -1.00000   E OXYG 0.0       8
 492  0.9000  1.4000  0.2000 F  -0.0758  1.7390  -0.83400   E WATE 0.0       
 493  0.9000  2.5800  0.2000 F  -0.1811  2.1650   0.00000   N METH 0.0
 499  0.9000  1.4000  0.2000 F   0.00000 0.0000   0.00000   N DEFA 0.0
1000 -1.9000  0.9500  0.1000 F   0.0000  0.0000   0.00000   N DUMM 0.0
2000 -1.9000  1.0000  0.1000 F   0.0000  0.000      1.65    N XX   1.0000
2001 -1.9000  1.0000  0.1000 F   0.0000  0.000      1.65    N YY   1.0000  
2002 -1.9000  1.0000  0.1000 F   0.0000  0.000      1.65    N ZZ   1.0000  
